vul_id,repo,fixed_commit_sha,target_file_path,target_func_name,judgement,reported,confirmed,requested,received
CVE-2017-5972,torvalds/linux,e994b2f0fb9229aeff5eea9541320bd7b2ca8714,net/sctp/input.c,sctp_rcv,FP,,,,
CVE-2017-6214,torvalds/linux,ccf7abb93af09ad0868ae9033d1ca8108bdaec82,drivers/net/ethernet/chelsio/inline_crypto/chtls/chtls_io.c,chtls_pt_recvmsg,TP,,,,
CVE-2017-7518,torvalds/linux,c8401dda2f0a00cd25c0af6a95ed50e478d25de4,arch/x86/kvm/emulate.c,em_sysenter,TP,,,,
CVE-2017-7518,torvalds/linux,c8401dda2f0a00cd25c0af6a95ed50e478d25de4,arch/x86/kvm/x86.c,x86_emulate_instruction,FP,,,,
CVE-2018-10877,torvalds/linux,bc890a60247171294acc0bd67d211fa4b88d40ba,fs/ext4/extents.c,convert_initialized_extent,FP,,,,
CVE-2018-10877,torvalds/linux,bc890a60247171294acc0bd67d211fa4b88d40ba,fs/ext4/extents.c,ext4_convert_unwritten_extents_endio,FP,,,,
CVE-2018-10877,torvalds/linux,bc890a60247171294acc0bd67d211fa4b88d40ba,fs/ext4/extents.c,ext4_ext_convert_to_initialized,FP,,,,
CVE-2018-10877,torvalds/linux,bc890a60247171294acc0bd67d211fa4b88d40ba,fs/ext4/extents.c,ext4_ext_create_new_leaf,FP,,,,
CVE-2018-10877,torvalds/linux,bc890a60247171294acc0bd67d211fa4b88d40ba,fs/ext4/extents.c,ext4_ext_insert_extent,FP,,,,
CVE-2018-20169,torvalds/linux,704620afc70cf47abb9d6a1a57f3825d2bca49cf,drivers/usb/core/config.c,usb_parse_configuration,TP,,,,
CVE-2018-20169,torvalds/linux,704620afc70cf47abb9d6a1a57f3825d2bca49cf,drivers/usb/core/config.c,usb_parse_endpoint,TP,,,,
CVE-2018-20169,torvalds/linux,704620afc70cf47abb9d6a1a57f3825d2bca49cf,drivers/usb/core/config.c,usb_parse_eusb2_isoc_endpoint_companion,TP,,,,
CVE-2018-20169,torvalds/linux,704620afc70cf47abb9d6a1a57f3825d2bca49cf,drivers/usb/core/config.c,usb_parse_interface,TP,,,,
CVE-2018-20169,torvalds/linux,704620afc70cf47abb9d6a1a57f3825d2bca49cf,drivers/usb/core/config.c,usb_parse_ss_endpoint_companion,TP,,,,
CVE-2018-20784,torvalds/linux,c40f7d74c741a907cfaeb73a7697081881c497d0,kernel/sched/fair.c,__update_blocked_fair,FP,,,,
CVE-2018-20784,torvalds/linux,c40f7d74c741a907cfaeb73a7697081881c497d0,kernel/sched/fair.c,print_cfs_stats,FP,,,,
CVE-2018-20784,torvalds/linux,c40f7d74c741a907cfaeb73a7697081881c497d0,kernel/sched/fair.c,propagate_entity_cfs_rq,FP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/function/f_eem.c,eem_unwrap,FP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/function/f_hid.c,hidg_set_alt,TP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/function/f_printer.c,printer_req_free,FP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/function/f_sourcesink.c,source_sink_start_ep,TP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/function/f_uac1.c,audio_notify_complete,FP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/function/f_uac2.c,afunc_notify_complete,TP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/function/u_audio.c,u_audio_iso_fback_complete,TP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/legacy/dbgp.c,dbgp_complete,TP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/legacy/dbgp.c,dbgp_enable_ep_req,TP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/gadget/legacy/dbgp.c,dbgp_unbind,FP,,,,
CVE-2018-20961,torvalds/linux,7fafcfdf6377b18b2a726ea554d6e593ba44349f,drivers/usb/host/xhci-dbgtty.c,xhci_dbc_free_req,FP,,,,
CVE-2019-14895,torvalds/linux,3d94a4a8373bf5f45cf5f939e88b8354dbf2311b,drivers/net/wireless/marvell/mwifiex/cfg80211.c,mwifiex_cfg80211_associate,FP,,,,
CVE-2019-15925,torvalds/linux,04f25edb48c441fc278ecc154c270f16966cbb90,drivers/net/ethernet/hisilicon/hns3/hns3pf/hclge_tm.c,hclge_tm_pri_vnet_base_dwrr_pri_cfg,TP,,,,
CVE-2019-16921,torvalds/linux,df7e40425813c50cd252e6f5e348a81ef1acae56,drivers/infiniband/hw/mlx4/main.c,mlx4_ib_alloc_ucontext,FP,,,,
CVE-2019-17133,torvalds/linux,4ac2813cc867ae563a1ba5a9414bfb554e5796fa,net/wireless/ibss.c,cfg80211_ibss_wext_giwessid,FP,,,,
CVE-2019-18786,torvalds/linux,d39083234c60519724c6ed59509a2129fd2aed41,drivers/media/platform/renesas/rcar_drif.c,rcar_drif_g_fmt_sdr_cap,FP,,,,
CVE-2019-18813,torvalds/linux,9bbfceea12a8f145097a27d7c7267af25893c060,drivers/usb/dwc3/dwc3-haps.c,dwc3_haps_probe,FP,,,,
CVE-2019-19036,torvalds/linux,62fdaa52a3d00a875da771719b6dc537ca79fce1,fs/btrfs/disk-io.c,btrfs_validate_extent_buffer,TP,,,,
CVE-2019-19036,torvalds/linux,62fdaa52a3d00a875da771719b6dc537ca79fce1,fs/btrfs/qgroup.c,qgroup_trace_extent_swap,TP,,,,
CVE-2019-19036,torvalds/linux,62fdaa52a3d00a875da771719b6dc537ca79fce1,fs/btrfs/relocation.c,get_tree_block_key,TP,,,,
CVE-2019-19044,torvalds/linux,29cd13cfd7624726d9e6becbae9aa419ef35af7f,drivers/gpu/drm/v3d/v3d_submit.c,v3d_submit_cpu_ioctl,FP,,,,
CVE-2019-19054,torvalds/linux,a7b2df76b42bdd026e3106cf2ba97db41345a177,drivers/media/i2c/cx25840/cx25840-ir.c,cx25840_ir_probe,FP,,,,
CVE-2019-19056,torvalds/linux,db8fd2cde93227e566a412cf53173ffa227998bc,drivers/net/wireless/marvell/mwifiex/pcie.c,mwifiex_pcie_cmdrsp_complete,FP,,,,
CVE-2019-19056,torvalds/linux,db8fd2cde93227e566a412cf53173ffa227998bc,drivers/net/wireless/marvell/mwifiex/pcie.c,mwifiex_pcie_event_complete,FP,,,,
CVE-2019-19057,torvalds/linux,d10dcb615c8e29d403a24d35f8310a7a53e3050c,drivers/net/wireless/marvell/mwifiex/pcie.c,mwifiex_pcie_event_complete,FP,,,,
CVE-2019-19057,torvalds/linux,d10dcb615c8e29d403a24d35f8310a7a53e3050c,drivers/net/wireless/marvell/mwifiex/pcie.c,mwifiex_pcie_process_recv_data,FP,,,,
CVE-2019-19071,torvalds/linux,d563131ef23cbc756026f839a82598c8445bc45f,drivers/net/wireless/ath/ath10k/htc.c,ath10k_htc_send_bundle_skbs,FP,,,,
CVE-2019-19073,torvalds/linux,853acf7caf10b828102d92d05b5c101666a6142b,drivers/net/wireless/ath/ath9k/htc_hst.c,htc_config_pipe_credits,FP,,,,
CVE-2019-19073,torvalds/linux,853acf7caf10b828102d92d05b5c101666a6142b,drivers/net/wireless/ath/ath9k/htc_hst.c,htc_connect_service,FP,,,,
CVE-2019-19073,torvalds/linux,853acf7caf10b828102d92d05b5c101666a6142b,drivers/net/wireless/ath/ath9k/htc_hst.c,htc_setup_complete,FP,,,,
CVE-2019-19073,torvalds/linux,853acf7caf10b828102d92d05b5c101666a6142b,drivers/net/wireless/ath/ath9k/wmi.c,ath9k_wmi_cmd,FP,,,,
CVE-2019-19074,torvalds/linux,728c1e2a05e4b5fc52fab3421dce772a806612a2,drivers/net/wireless/ath/ath9k/wmi.c,ath9k_wmi_cmd,FP,,,,
CVE-2019-19533,torvalds/linux,a10feaf8c464c3f9cfdd3a8a7ce17e1c0d498da1,drivers/media/usb/ttusb-dec/ttusb_dec.c,ttusb_dec_boot_dsp,TP,,,,
CVE-2019-19534,torvalds/linux,f7a1337f0d29b98733c8824e165fca3371d7d4fd,drivers/net/usb/ipheth.c,ipheth_probe,FP,,,,
CVE-2019-19947,torvalds/linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9,drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c,kvaser_usb_leaf_send_simple_cmd,TP,,,,
CVE-2019-19947,torvalds/linux,da2311a6385c3b499da2ed5d9be59ce331fa93e9,drivers/net/can/usb/kvaser_usb/kvaser_usb_leaf.c,kvaser_usb_leaf_set_bittiming,TP,,,,
CVE-2019-20636,torvalds/linux,cb222aed03d798fc074be55e59d9a112338ee784,drivers/media/usb/dvb-usb/dvb-usb-remote.c,legacy_dvb_usb_setkeycode,FP,,,,
CVE-2019-7222,torvalds/linux,353c0956a618a07ba4bbe7ad00ff29fe70e8412a,arch/x86/kvm/x86.c,emulator_read_std,TP,,,,
CVE-2019-7222,torvalds/linux,353c0956a618a07ba4bbe7ad00ff29fe70e8412a,arch/x86/kvm/x86.c,emulator_write_std,TP,,,,
CVE-2019-7222,torvalds/linux,353c0956a618a07ba4bbe7ad00ff29fe70e8412a,arch/x86/kvm/x86.c,kvm_write_guest_virt_system,TP,,,,
CVE-2019-9444,torvalds/linux,ad67b74d2469d9b82aaa572d76474c95bc484d57,linux/lib/vsprintf.c,pointer_string,TP,,,,
CVE-2020-0430,torvalds/linux,58990d1ff3f7896ee341030e9a7c2e4002570683,kernel/bpf/verifier.c,check_mem_access,FP,,,,
CVE-2020-10773,torvalds/linux,b8e51a6a9db94bc1fb18ae831b3dab106b5a4b5f,drivers/net/wireless/mediatek/mt76/mt7615/debugfs.c,mt7615_ext_mac_addr_write,FP,,,,
CVE-2020-11668,torvalds/linux,a246b4d547708f33ff4d4b9a7a5dbac741dc89d8,drivers/media/usb/gspca/xirlink_cit.c,sd_isoc_nego,FP,,,,
CVE-2020-12351,torvalds/linux,f19425641cb2572a33cb074d5e30283720bd4d22,net/bluetooth/l2cap_sock.c,l2cap_sock_filter,FP,,,,
CVE-2020-12351,torvalds/linux,f19425641cb2572a33cb074d5e30283720bd4d22,net/bluetooth/l2cap_sock.c,l2cap_sock_get_sndtimeo_cb,FP,,,,
CVE-2020-12352,torvalds/linux,eddb7732119d53400f48a02536a84c509692faa8,net/bluetooth/l2cap_core.c,l2cap_sig_send_rej,FP,,,,
CVE-2020-12352,torvalds/linux,eddb7732119d53400f48a02536a84c509692faa8,net/bluetooth/l2cap_core.c,l2cap_le_sig_channel,FP,,,,
CVE-2020-12465,torvalds/linux,b102f0c522cf668c8382c56a4f771b37d011cda2,drivers/net/wwan/t7xx/t7xx_hif_dpmaif_rx.c,t7xx_dpmaif_set_frag_to_skb,TP,reported,,,
CVE-2020-12465,torvalds/linux,b102f0c522cf668c8382c56a4f771b37d011cda2,drivers/net/ethernet/ti/netcp_core.c,netcp_process_one_rx_packet,FP,,,,
CVE-2020-12465,torvalds/linux,b102f0c522cf668c8382c56a4f771b37d011cda2,drivers/net/usb/cdc-phonet.c,rx_complete,FP,,,,
CVE-2020-14356,torvalds/linux,ad0f75e5f57ccbceec13274e1e242f2b5a6397ed,kernel/cgroup/cgroup.c,cgroup_sk_free,FP,,,,
CVE-2020-14416,torvalds/linux,0ace17d56824165c7f4c68785d6b58971db954dd,drivers/net/can/can327.c,can327_ldisc_close,TP,,,,
CVE-2020-25211,torvalds/linux,1cc5ef91d2ff94d2bf2de3b3585423e8a1051cb6,net/netfilter/nft_ct.c,nft_ct_timeout_obj_init,TP,,,,
CVE-2020-25284,torvalds/linux,f44d04e696feaf13d192d942c4f14ad2e117065a,drivers/s390/block/dcssblk.c,dcssblk_add_store,TP,,,,
CVE-2020-25284,torvalds/linux,f44d04e696feaf13d192d942c4f14ad2e117065a,drivers/net/netdevsim/bus.c,del_device_store,TP,,,,
CVE-2020-25656,torvalds/linux,82e61c3909db51d91b9d3e2071557b6435018b80,drivers/s390/char/keyboard.c,k_fn,TP,,,,
CVE-2020-25668,torvalds/linux,90bfdeef83f1d6c696039b6a917190dcbbad3220,drivers/accessibility/speakup/selection.c,__speakup_set_selection,TP,,,,
CVE-2020-25670,torvalds/linux,c33b1cc62ac05c1dbb1cdafe2eb66da01c76ca8d,net/nfc/llcp_sock.c,llcp_raw_sock_bind,FP,,,,
CVE-2020-36766,torvalds/linux,6c42227c3467549ddc65efe99c869021d2f4a570,drivers/media/cec/core/cec-api.c,cec_adap_s_log_addrs,TP,reported,,,
CVE-2020-36784,torvalds/linux,23ceb8462dc6f4b4decdb5536a7e5fc477cdf0b6,drivers/dma/ti/edma.c,edma_probe,TP,,,,
CVE-2020-36784,torvalds/linux,23ceb8462dc6f4b4decdb5536a7e5fc477cdf0b6,drivers/watchdog/starfive-wdt.c,starfive_wdt_probe,TP,,,,
CVE-2021-0937,torvalds/linux,b29c457a6511435960115c0f548c4360d5f4801d,net/netfilter/nft_compat.c,match_compat_from_user,FP,,,,
CVE-2021-0937,torvalds/linux,b29c457a6511435960115c0f548c4360d5f4801d,net/netfilter/nft_compat.c,target_compat_from_user,FP,,,,
CVE-2021-29649,torvalds/linux,f60a85cad677c4f9bb4cadd764f1d106c38c7cf8,kernel/usermode_driver.c,fork_usermode_driver,FP,,,,
CVE-2021-33631,torvalds/linux,5c099c4fdc438014d5893629e70a8ba934433ee8,fs/ext4/inode.c,ext4_journalled_write_end,TP,reported,,,
CVE-2021-3635,torvalds/linux,335178d5429c4cee61b58f4ac80688f556630818,./linux/net/netfilter/nf_tables_api.c,__nft_release_table,FP,,,,
CVE-2021-3736,torvalds/linux,de5494af4815a4c9328536c72741229b7de88e7f,drivers/media/dvb-frontends/stv0900_core.c,stv0900_release,FP,,,,
CVE-2021-38200,torvalds/linux,60b7ed54a41b550d50caf7f2418db4a7e75b5bdc,arch/powerpc/perf/core-book3s.c,siar_valid,TP,reported,,,
CVE-2021-46906,torvalds/linux,6be388f4a35d2ce5ef7dbf635a8964a5da7f799f,drivers/hid/hid-goodix-spi.c,goodix_hid_get_report_length,TP,,,,
CVE-2021-46906,torvalds/linux,6be388f4a35d2ce5ef7dbf635a8964a5da7f799f,drivers/hid/i2c-hid/i2c-hid-core.c,i2c_hid_get_report_length,TP,,,,
CVE-2021-46906,torvalds/linux,6be388f4a35d2ce5ef7dbf635a8964a5da7f799f,drivers/hid/intel-ish-hid/ishtp-hid.c,ishtp_hid_request,TP,,,,
CVE-2021-46906,torvalds/linux,6be388f4a35d2ce5ef7dbf635a8964a5da7f799f,drivers/staging/greybus/hid.c,gb_hid_report_len,TP,,,,
CVE-2021-46930,torvalds/linux,8c313e3bfd9adae8d5c4ba1cc696dcbc86fbf9bf,drivers/usb/cdns3/cdnsp-gadget.c,cdnsp_gadget_ep_alloc_request,FP,,,,
CVE-2021-46930,torvalds/linux,8c313e3bfd9adae8d5c4ba1cc696dcbc86fbf9bf,drivers/usb/gadget/udc/cdns2/cdns2-gadget.c,cdns2_gadget_ep_alloc_request,FP,,,,
CVE-2021-46948,torvalds/linux,83b09a1807415608b387c7bc748d329fefc5617e,/linux/drivers/net/ethernet/sfc/falcon/farch.c,ef4_farch_handle_tx_event,TP,,,,
CVE-2021-46962,torvalds/linux,e29c84857e2d51aa017ce04284b962742fb97d9e,drivers/mmc/host/renesas_sdhi_core.c,renesas_sdhi_remove,TP,reported,,,
CVE-2021-46981,torvalds/linux,79ebe9110fa458d58f1fceb078e2068d7ad37390,./linux/drivers/block/nbd.c,nbd_start_device_ioctl,TP,,,,
CVE-2021-46986,torvalds/linux,bb9c74a5bd1462499fe5ccb1e3c5ac40dcfa9139,drivers/usb/cdns3/cdnsp-gadget.c,__cdnsp_gadget_init,TP,reported,confirmed,requested,CVE-2025-40314
CVE-2021-46986,torvalds/linux,bb9c74a5bd1462499fe5ccb1e3c5ac40dcfa9139,drivers/usb/cdns3/cdnsp-gadget.c,cdnsp_gadget_exit,TP,reported,confirmed,requested,CVE-2025-40314
CVE-2021-46992,torvalds/linux,a54754ec9891830ba548e2010c889e3c8146e449,lib/rhashtable.c,rhashtable_shrink,FP,,,,
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/hi311x.c,hi3110_can_probe,TP,reported,confirmed,requested,CVE-2025-40107
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/hi311x.c,hi3110_can_remove,TP,reported,confirmed,requested,CVE-2025-40107
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/hi311x.c,hi3110_open,TP,reported,confirmed,requested,CVE-2025-40107
CVE-2021-46994,torvalds/linux,03c427147b2d3e503af258711af4fc792b89b0af,drivers/net/can/spi/hi311x.c,hi3110_stop,TP,reported,confirmed,requested,CVE-2025-40107
CVE-2021-47020,torvalds/linux,48f17f96a81763c7c8bf5500460a359b9939359f,drivers/soundwire/stream.c,sdw_stream_add_slave,FP,,,,
CVE-2021-47020,torvalds/linux,48f17f96a81763c7c8bf5500460a359b9939359f,sound/soc/codecs/cs42l42-sdw.c,cs42l42_sdw_dai_hw_params,FP,,,,
CVE-2021-47020,torvalds/linux,48f17f96a81763c7c8bf5500460a359b9939359f,sound/soc/codecs/sdw-mockup.c,sdw_mockup_pcm_hw_params,FP,,,,
CVE-2021-47021,torvalds/linux,e9d32af478cfc3744a45245c0b126738af4b3ac4,drivers/net/wireless/mediatek/mt76/mt7915/dma.c,mt7915_dma_init,FP,,,,
CVE-2021-47022,torvalds/linux,8ab31da7b89f71c4c2defcca989fab7b42f87d71,drivers/net/wireless/mediatek/mt76/mt7615/pci_mac.c,mt7615_mac_reset_work,FP,,,,
CVE-2021-47022,torvalds/linux,8ab31da7b89f71c4c2defcca989fab7b42f87d71,drivers/net/wireless/mediatek/mt76/mt7996/mac.c,mt7996_mac_reset_work,FP,,,,
CVE-2021-47022,torvalds/linux,8ab31da7b89f71c4c2defcca989fab7b42f87d71,drivers/net/wireless/mediatek/mt76/mt7996/mac.c,mt7996_mac_restart,FP,,,,
CVE-2021-47024,torvalds/linux,8432b8114957235f42e070a16118a7f750de9d39,net/vmw_vsock/virtio_transport_common.c,virtio_transport_recv_connected,FP,,,,
CVE-2021-47024,torvalds/linux,8432b8114957235f42e070a16118a7f750de9d39,net/vmw_vsock/vmci_transport.c,vmci_transport_release,TP,,,,
CVE-2021-47028,torvalds/linux,f43b941fd61003659a3f0e039595e5e525917aa8,drivers/net/wireless/mediatek/mt76/mt7915/testmode.c,mt7915_tm_set_tx_len,TP,,,,
CVE-2021-47050,torvalds/linux,59e27d7c94aa02da039b000d33c304c179395801,drivers/memory/renesas-rpc-if.c,rpcif_probe,FP,,,,
CVE-2021-47051,torvalds/linux,a03675497970a93fcf25d81d9d92a59c2d7377a7,drivers/watchdog/starfive-wdt.c,starfive_wdt_probe,TP,,,,
CVE-2021-47054,torvalds/linux,ac6ad7c2a862d682bb584a4bc904d89fa7721af8,drivers/mtd/nand/raw/brcmnand/brcmnand.c,brcmnand_probe,FP,,,,
CVE-2021-47071,torvalds/linux,3ee098f96b8b6c1a98f7f97915f8873164e6af9d,drivers/net/hyperv/netvsc.c,netvsc_init_buf,TP,reported,,,
CVE-2021-47081,torvalds/linux,115726c5d312b462c9d9931ea42becdfa838a076,drivers/accel/habanalabs/gaudi/gaudi.c,_gaudi_init_tpc_mem,FP,,,,
CVE-2021-47081,torvalds/linux,115726c5d312b462c9d9931ea42becdfa838a076,drivers/accel/habanalabs/gaudi/gaudi.c,gaudi_memset_device_memory,FP,,,,
CVE-2021-47081,torvalds/linux,115726c5d312b462c9d9931ea42becdfa838a076,drivers/accel/habanalabs/gaudi/gaudi.c,gaudi_memset_registers,FP,,,,
CVE-2021-47081,torvalds/linux,115726c5d312b462c9d9931ea42becdfa838a076,drivers/accel/habanalabs/goya/goya.c,goya_memset_device_memory,FP,,,,
CVE-2021-47093,torvalds/linux,26a8b09437804fabfb1db080d676b96c0de68e7c,arch/um/drivers/net_kern.c,eth_configure,FP,,,,
CVE-2021-47120,torvalds/linux,4b4f6cecca446abcb686c6e6c451d4f1ec1a7497,drivers/hid/hid-lenovo.c,lenovo_probe_cptkbd,TP,reported,,,
CVE-2021-47141,torvalds/linux,5218e919c8d06279884aa0baf76778a6817d5b93,drivers/net/ethernet/marvell/octeon_ep/octep_main.c,octep_request_irqs,TP,reported,,,
CVE-2021-47141,torvalds/linux,5218e919c8d06279884aa0baf76778a6817d5b93,drivers/net/ethernet/marvell/octeon_ep_vf/octep_vf_main.c,octep_vf_request_irqs,TP,reported,confirmed,requested,
CVE-2021-47149,torvalds/linux,52202be1cd996cde6e8969a128dc27ee45a7cb5e,drivers/net/ethernet/smsc/smc91c92_cs.c,mhz_mfc_config,FP,,,,
CVE-2021-47151,torvalds/linux,a00593737f8bac2c9e97b696e7ff84a4446653e8,sound/soc/rockchip/rockchip_max98090.c,snd_rk_mc_probe,TP,reported,,,
CVE-2021-47151,torvalds/linux,a00593737f8bac2c9e97b696e7ff84a4446653e8,sound/soc/ti/davinci-evm.c,davinci_evm_probe,TP,reported,confirmed,requested,
CVE-2021-47151,torvalds/linux,a00593737f8bac2c9e97b696e7ff84a4446653e8,sound/soc/ti/omap-twl4030.c,omap_twl4030_probe,TP,reported,,,
CVE-2021-47165,torvalds/linux,7cfc4ea78fc103ea51ecbacd9236abb5b1c490d2,drivers/gpu/drm/meson/meson_drv.c,meson_drv_unbind,TP,,,,
CVE-2021-47170,torvalds/linux,4f2629ea67e7225c3fd292c7fe4f5b3c9d6392de,drivers/bus/mhi/host/main.c,mhi_prepare_channel,TP,,,,
CVE-2021-47170,torvalds/linux,4f2629ea67e7225c3fd292c7fe4f5b3c9d6392de,net/sunrpc/auth_gss/auth_gss.c,gss_stringify_acceptor,TP,,,,
CVE-2021-47170,torvalds/linux,4f2629ea67e7225c3fd292c7fe4f5b3c9d6392de,net/sunrpc/auth_gss/auth_gss.c,gss_unwrap_resp_integ,TP,,,,
CVE-2021-47170,torvalds/linux,4f2629ea67e7225c3fd292c7fe4f5b3c9d6392de,sound/soc/codecs/wm8958-dsp2.c,wm8958_dsp2_fw,TP,,,,
CVE-2021-47180,torvalds/linux,e0652f8bb44d6294eeeac06d703185357f25d50b,net/nfc/nci/core.c,nci_unregister_device,FP,,,,
CVE-2022-0494,torvalds/linux,cc8f7fe1f5eab010191aa4570f27641876fa1267,block/blk-map.c,bio_copy_user_iov,FP,,,,
CVE-2022-0494,torvalds/linux,cc8f7fe1f5eab010191aa4570f27641876fa1267,fs/bcachefs/util.c,bch2_bio_alloc_pages,TP,,,,
CVE-2022-1204,torvalds/linux,9fd75b66b8f68498454d685dc4ba13192ae069b0,net/ax25/ax25_ds_in.c,ax25_ds_state1_machine,FP,,,,
CVE-2022-1204,torvalds/linux,9fd75b66b8f68498454d685dc4ba13192ae069b0,net/ax25/ax25_ds_in.c,ax25_ds_state3_machine,FP,,,,
CVE-2022-1204,torvalds/linux,9fd75b66b8f68498454d685dc4ba13192ae069b0,net/ax25/ax25_std_in.c,ax25_std_state3_machine,FP,,,,
CVE-2022-1204,torvalds/linux,9fd75b66b8f68498454d685dc4ba13192ae069b0,net/ax25/ax25_std_in.c,ax25_std_state4_machine,FP,,,,
CVE-2022-1263,torvalds/linux,5593473a1e6c743764b08e3b6071cb43b5cfa6c4,virt/kvm/kvm_main.c,kvm_vm_ioctl_create_vcpu,FP,,,,
CVE-2022-1975,torvalds/linux,4071bf121d59944d5cd2238de0642f3d7995a997,net/nfc/netlink.c,nfc_genl_device_removed,FP,,,,
CVE-2022-1975,torvalds/linux,4071bf121d59944d5cd2238de0642f3d7995a997,net/nfc/netlink.c,nfc_genl_se_added,FP,,,,
CVE-2022-1975,torvalds/linux,4071bf121d59944d5cd2238de0642f3d7995a997,net/nfc/netlink.c,nfc_genl_se_removed,TP,,,,
CVE-2022-1975,torvalds/linux,4071bf121d59944d5cd2238de0642f3d7995a997,net/nfc/netlink.c,nfc_genl_tm_activated,FP,,,,
CVE-2022-1975,torvalds/linux,4071bf121d59944d5cd2238de0642f3d7995a997,net/nfc/netlink.c,nfc_genl_tm_deactivated,FP,,,,
CVE-2022-1975,torvalds/linux,4071bf121d59944d5cd2238de0642f3d7995a997,net/nfc/netlink.c,se_io_cb,TP,,,,
CVE-2022-1975,torvalds/linux,7c03e2cda4a584cadc398e8f6641ca9988a39d52,fs/xattr.c,vfs_removexattr,FP,,,,
CVE-2022-1975,torvalds/linux,8432b8114957235f42e070a16118a7f750de9d39,net/vmw_vsock/hyperv_transport.c,hvs_do_close_lock_held,FP,,,,
CVE-2022-1975,torvalds/linux,eead1c2ea2509fd754c6da893a94f0e69e83ebe4,net/ipv4/cipso_ipv4.c,cipso_v4_parsetag_enum,FP,,,,
CVE-2022-2308,torvalds/linux,46f8a29272e51b6df7393d58fc5cb8967397ef2b,drivers/remoteproc/remoteproc_virtio.c,rproc_virtio_get,TP,reported,,,
CVE-2022-2318,torvalds/linux,9cc02ede696272c5271a401e4f27c262359bc2f6,net/x25/x25_timer.c,x25_heartbeat_expiry,TP,reported,,,
CVE-2022-2318,torvalds/linux,9cc02ede696272c5271a401e4f27c262359bc2f6,net/x25/x25_timer.c,x25_stop_heartbeat,TP,,,,
CVE-2022-24959,torvalds/linux,29eb31542787e1019208a2e1047bb7c76c069536,drivers/sbus/char/openprom.c,opiocgetnext,FP,,,,
CVE-2022-27223,torvalds/linux,7f14c7227f342d9932f9b918893c8814f86d2a0d,drivers/usb/gadget/udc/lpc32xx_udc.c,udc_get_status,FP,,,,
CVE-2022-27223,torvalds/linux,7f14c7227f342d9932f9b918893c8814f86d2a0d,drivers/usb/gadget/udc/max3420_udc.c,max3420_set_clear_feature,TP,,,,
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,drivers/infiniband/ulp/rtrs/rtrs-srv.c,free_srv,TP,,,,
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,drivers/media/platform/mediatek/mdp3/mtk-mdp3-cmdq.c,mdp_cmdq_prepare,FP,,,,
CVE-2022-29156,torvalds/linux,8700af2cc18c919b2a83e74e0479038fd113c15d,drivers/misc/ocxl/file.c,ocxl_file_register_afu,FP,,,,
CVE-2022-3061,torvalds/linux,15cf0b82271b1823fb02ab8c377badba614d95d5,drivers/video/fbdev/tdfxfb.c,tdfxfb_check_var,FP,,,,
CVE-2022-3532,torvalds/linux,6e8280b958c5d7edc514cf347a800b23b7732b2b,tools/testing/selftests/bpf/prog_tests/sockmap_basic.c,test_sockmap_many_maps,FP,,,,
CVE-2022-3532,torvalds/linux,6e8280b958c5d7edc514cf347a800b23b7732b2b,tools/testing/selftests/bpf/prog_tests/wq.c,serial_test_wq,TP,reported,confirmed,,
CVE-2022-3594,torvalds/linux,93e2be344a7db169b7119de21ac1bf253b8c6907,drivers/net/ethernet/cavium/liquidio/lio_vf_main.c,liquidio_xmit,TP,,,,
CVE-2022-3619,torvalds/linux,7c9524d929648935bac2bbb4c20437df8f9c3f42,net/bluetooth/iso.c,iso_recv,FP,,,,
